,Station,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3540,Wellington,41.94705,-87.6554288,Center on Halsted,41.94877584187194,-87.64957986047429,Non-Profit
3541,Wellington,41.94705,-87.6554288,VIP Feet Feel Spa & Massage,41.94295846402847,-87.65309145474677,Spa
3542,Wellington,41.94705,-87.6554288,Whole Foods Market,41.94851476027683,-87.64970588211258,Grocery Store
3543,Wellington,41.94705,-87.6554288,Chicago Diner,41.94380715192381,-87.64929330584161,Vegetarian / Vegan Restaurant
3544,Wellington,41.94705,-87.6554288,Nisei Lounge,41.94470952522785,-87.65432175084358,Dive Bar
3545,Wellington,41.94705,-87.6554288,Panino's,41.949405566643364,-87.64901442911084,Pizza Place
3546,Wellington,41.94705,-87.6554288,Ella Elli,41.94520793891081,-87.66365183207861,American Restaurant
3547,Wellington,41.94705,-87.6554288,Taco & Burrito Palace,41.945653375490714,-87.64946392850848,Mexican Restaurant
3548,Wellington,41.94705,-87.6554288,Sidetrack,41.94324059532105,-87.64912723378356,Gay Bar
3549,Wellington,41.94705,-87.6554288,Southport Grocery & Cafe,41.946781746702904,-87.66404649895333,Breakfast Spot
3550,Wellington,41.94705,-87.6554288,PR Italian Bistro,41.95304951876007,-87.65454145053724,Italian Restaurant
3551,Wellington,41.94705,-87.6554288,Music Box Theatre,41.949860830176604,-87.66391971748097,Indie Movie Theater
3552,Wellington,41.94705,-87.6554288,Corridor Brewery & Provisions,41.94477632656988,-87.66409224125067,Brewery
3553,Wellington,41.94705,-87.6554288,Café Tola,41.947474115153746,-87.6640015514504,Empanada Restaurant
3554,Wellington,41.94705,-87.6554288,Jeni's Splendid Ice Creams,41.9436026060672,-87.66402619739496,Ice Cream Shop
3555,Wellington,41.94705,-87.6554288,Coalfire Pizza,41.949010751041904,-87.66403397071669,Pizza Place
3556,Wellington,41.94705,-87.6554288,Chicago Comics,41.941033414671686,-87.65173266006956,Comic Shop
3557,Wellington,41.94705,-87.6554288,lowcountry,41.942809720541554,-87.65307711368148,Cajun / Creole Restaurant
3558,Wellington,41.94705,-87.6554288,DAVIDsTEA,41.946155263191244,-87.66406501887559,Tea Room
3559,Wellington,41.94705,-87.6554288,Replay Beer & Bourbon,41.944792646998664,-87.64921814203262,Gay Bar
3560,Wellington,41.94705,-87.6554288,Paper Source,41.94667849315704,-87.66397521395199,Arts & Crafts Store
3561,Wellington,41.94705,-87.6554288,Osmium Coffee Bar,41.93984372107839,-87.65732761587307,Coffee Shop
3562,Wellington,41.94705,-87.6554288,BIG & little's Restaurant,41.9399955407058,-87.65532611799438,Taco Place
3563,Wellington,41.94705,-87.6554288,SoulCycle Southport,41.944199278355725,-87.66367859714371,Cycle Studio
3564,Wellington,41.94705,-87.6554288,Quads Gym,41.9500728291607,-87.64848641312149,Gym
3565,Wellington,41.94705,-87.6554288,Cheesie's Pub and Grub,41.939991363496205,-87.65377707238731,Sandwich Place
3566,Wellington,41.94705,-87.6554288,Fitness Formula Club (FFC),41.94941003363,-87.64643599675045,Gym
3567,Wellington,41.94705,-87.6554288,Tango Sur,41.95078161592034,-87.66414579060837,Argentinian Restaurant
3568,Wellington,41.94705,-87.6554288,Yoshi's Cafe,41.94169355603553,-87.6492418251221,Japanese Restaurant
3569,Wellington,41.94705,-87.6554288,Angelina Ristorante,41.947218381467465,-87.64710828309444,Italian Restaurant
3570,Wellington,41.94705,-87.6554288,5411 Empanadas,41.94937814649265,-87.66401693513677,Empanada Restaurant
3571,Wellington,41.94705,-87.6554288,Rollapalooza,41.94315444384522,-87.64942049838366,Sushi Restaurant
3572,Wellington,41.94705,-87.6554288,Julius Meinl Coffee House,41.94727396154495,-87.66400728974682,Coffee Shop
3573,Wellington,41.94705,-87.6554288,Native Foods,41.93981694579905,-87.6550662864349,Vegetarian / Vegan Restaurant
3574,Wellington,41.94705,-87.6554288,Blue Havana,41.93996709478606,-87.65150813457747,Smoke Shop
3575,Wellington,41.94705,-87.6554288,Giordano's,41.9400946,-87.6556948,Pizza Place
3576,Wellington,41.94705,-87.6554288,Amazon Books,41.94474745774682,-87.66377525954273,Bookstore
3577,Wellington,41.94705,-87.6554288,Chicago Bagel Authority,41.93985939665621,-87.65381648728662,Bagel Shop
3578,Wellington,41.94705,-87.6554288,Blaze Pizza,41.93980824697134,-87.65360959172489,Pizza Place
3579,Wellington,41.94705,-87.6554288,CSz Theater Chicago,41.93968764928636,-87.65272915355708,Comedy Club
3580,Wellington,41.94705,-87.6554288,Fahlstrom's Fresh Fish Market,41.9399261579262,-87.66118087516415,Fish & Chips Shop
3581,Wellington,41.94705,-87.6554288,Royal Flesh Tattoo and Body Piercing,41.9546258438567,-87.6506494733337,Tattoo Parlor
3582,Wellington,41.94705,-87.6554288,Crosby's Kitchen,41.945185032507084,-87.66382961198941,American Restaurant
3583,Wellington,41.94705,-87.6554288,Mercury Theater Chicago,41.95020636165722,-87.66388507795332,Theater
3584,Wellington,41.94705,-87.6554288,Maison Parisienne,41.94192422108425,-87.65233070193084,Café
3585,Wellington,41.94705,-87.6554288,Planet Fitness,41.948139836553715,-87.64777239374469,Gym / Fitness Center
3586,Wellington,41.94705,-87.6554288,Ann Sather,41.93993605949624,-87.65196752509047,Scandinavian Restaurant
3587,Wellington,41.94705,-87.6554288,Coda Di Volpe,41.94261460311701,-87.66385832224206,Italian Restaurant
3588,Wellington,41.94705,-87.6554288,The Exchange,41.939895917466636,-87.6530457656207,Video Game Store
3589,Wellington,41.94705,-87.6554288,lululemon athletica,41.946886941731286,-87.66428042270184,Sporting Goods Shop
3590,Wellington,41.94705,-87.6554288,Wood,41.9427740506565,-87.64929405097924,New American Restaurant
3591,Wellington,41.94705,-87.6554288,Ann Sather,41.94381810000001,-87.6448901,Scandinavian Restaurant
3592,Wellington,41.94705,-87.6554288,Gill Park,41.952643096536484,-87.65049484056318,Park
3593,Wellington,41.94705,-87.6554288,Windy City Gyros,41.95383495787365,-87.65026761641428,Hot Dog Joint
3594,Wellington,41.94705,-87.6554288,Massage Envy - Chicago Lakeview-Wrigleyville,41.949512,-87.664433,Spa
3595,Wellington,41.94705,-87.6554288,The Vic Theatre,41.93954700830196,-87.65392941099667,Music Venue
3596,Wellington,41.94705,-87.6554288,bopNgrill,41.939947810679115,-87.65251791070263,Korean Restaurant
3597,Wellington,41.94705,-87.6554288,Unabridged Books,41.94158754418788,-87.64438632972113,Bookstore
3598,Wellington,41.94705,-87.6554288,Bittersweet Pastry Shop & Cafe,41.939869184452945,-87.65736291683069,Bakery
3599,Diversey,41.9402976,-87.6381171,Sushi+ Rotary Sushi Bar,41.94067888990984,-87.64431160760954,Sushi Restaurant
3600,Diversey,41.9402976,-87.6381171,Unabridged Books,41.94158754418788,-87.64438632972113,Bookstore
3601,Diversey,41.9402976,-87.6381171,Lakeview Athletic Club,41.94047,-87.64482,Gym
3602,Diversey,41.9402976,-87.6381171,Intelligentsia Coffee,41.93822555670059,-87.64438104903724,Coffee Shop
3603,Diversey,41.9402976,-87.6381171,Stan's Donuts & Coffee,41.94195471233391,-87.64454162300413,Donut Shop
3604,Diversey,41.9402976,-87.6381171,Mariano's Fresh Market,41.937334907780745,-87.64477640390396,Grocery Store
3605,Diversey,41.9402976,-87.6381171,DryHop Brewers,41.93923511440469,-87.64439071042018,Brewery
3606,Diversey,41.9402976,-87.6381171,UFC Gym,41.94055088278114,-87.64434964113343,Martial Arts Dojo
3607,Diversey,41.9402976,-87.6381171,Flub A Dub Chub's,41.937164566922874,-87.64431437141005,Burger Joint
3608,Diversey,41.9402976,-87.6381171,Crisp,41.936055401953176,-87.64429200044476,Fried Chicken Joint
3609,Diversey,41.9402976,-87.6381171,Brazilian Bowl Grill,41.94021130165491,-87.64436651023858,Brazilian Restaurant
3610,Diversey,41.9402976,-87.6381171,Wilde Bar & Restaurant,41.93865128685577,-87.64437044102527,Pub
3611,Diversey,41.9402976,-87.6381171,City Press Juice & Bottle,41.93583624690706,-87.64424871999523,Juice Bar
3612,Diversey,41.9402976,-87.6381171,Maison Marcel,41.93820396172287,-87.6444201149588,Bakery
3613,Diversey,41.9402976,-87.6381171,The Coffee & Tea Exchange,41.942366411472946,-87.64444251453556,Gourmet Shop
3614,Diversey,41.9402976,-87.6381171,Ann Sather,41.94381810000001,-87.6448901,Scandinavian Restaurant
3615,Diversey,41.9402976,-87.6381171,Graham Cracker Comics,41.939540243718916,-87.64442750000333,Comic Shop
3616,Diversey,41.9402976,-87.6381171,Chipotle Mexican Grill,41.939922888732994,-87.64426922086676,Mexican Restaurant
3617,Diversey,41.9402976,-87.6381171,Inkling,41.93540370490341,-87.64424058941853,Gift Shop
3618,Diversey,41.9402976,-87.6381171,Bar Pastoral,41.93630284892738,-87.6442607610546,Wine Bar
3619,Diversey,41.9402976,-87.6381171,Salad House,41.9398575,-87.64464570000001,Salad Place
3620,Diversey,41.9402976,-87.6381171,Esencia Urban Kitchen,41.94325723817497,-87.64468461664491,Mexican Restaurant
3621,Diversey,41.9402976,-87.6381171,Pastoral,41.93620920389027,-87.644288357881,Cheese Shop
3622,Diversey,41.9402976,-87.6381171,The Bagel,41.937871066307274,-87.64418206396056,Bagel Shop
3623,Diversey,41.9402976,-87.6381171,Banh Mi & Co,41.93884930032683,-87.64433804973427,Vietnamese Restaurant
3624,Diversey,41.9402976,-87.6381171,Soupbox,41.93617170894166,-87.6443000592712,Soup Place
3625,Diversey,41.9402976,-87.6381171,Go Grocer,41.93554542647526,-87.6396291321173,Grocery Store
3626,Diversey,41.9402976,-87.6381171,Glaze Teriyaki,41.93804973932114,-87.64435696059469,Japanese Restaurant
3627,Diversey,41.9402976,-87.6381171,Foursided Card + Gift,41.93633143829924,-87.64780746314166,Gift Shop
3628,Diversey,41.9402976,-87.6381171,Cafe L'Appetito,41.942687762520954,-87.64456567940438,Deli / Bodega
3629,Diversey,41.9402976,-87.6381171,Ceres' Table,41.93841384562982,-87.64439752918332,Italian Restaurant
3630,Diversey,41.9402976,-87.6381171,Stella's Diner,41.937858317961016,-87.64447130404226,Diner
3631,Diversey,41.9402976,-87.6381171,Binny's Beverage Depot,41.9368275488711,-87.64858009342863,Liquor Store
3632,Diversey,41.9402976,-87.6381171,Briar Street Theatre,41.93895880504319,-87.64904957995446,Theater
3633,Diversey,41.9402976,-87.6381171,Chilam Balam,41.93726487881191,-87.64424973371206,Tapas Restaurant
3634,Diversey,41.9402976,-87.6381171,Sidetrack,41.94324059532105,-87.64912723378356,Gay Bar
3635,Diversey,41.9402976,-87.6381171,Laugh Factory,41.939775638863686,-87.6441249055716,Comedy Club
3636,Diversey,41.9402976,-87.6381171,Jersey Mike's Subs,41.939245,-87.644514,Sandwich Place
3637,Diversey,41.9402976,-87.6381171,5411 Empanadas,41.9340677677381,-87.64595931834965,Argentinian Restaurant
3638,Diversey,41.9402976,-87.6381171,The Crepe Shop,41.935803404037614,-87.64435924050144,Creperie
3639,Diversey,41.9402976,-87.6381171,Wakamono,41.942447756504954,-87.64450447304807,Sushi Restaurant
3640,Diversey,41.9402976,-87.6381171,Mfk.,41.93289758768011,-87.64067076240622,Seafood Restaurant
3641,Diversey,41.9402976,-87.6381171,Renaldi's Pizza,41.93366775397627,-87.6445560532569,Pizza Place
3642,Diversey,41.9402976,-87.6381171,Yoshi's Cafe,41.94169355603553,-87.6492418251221,Japanese Restaurant
3643,Diversey,41.9402976,-87.6381171,Chicago Diner,41.94380715192381,-87.64929330584161,Vegetarian / Vegan Restaurant
3644,Diversey,41.9402976,-87.6381171,Gundis Kurdish Kitchen,41.93514166752959,-87.64670277123118,Middle Eastern Restaurant
3645,Diversey,41.9402976,-87.6381171,Lakeview Eyebrow Threading,41.93997017610846,-87.64884991896766,Spa
3646,Diversey,41.9402976,-87.6381171,Vanille Patisserie,41.9412885038503,-87.64435846756929,Bakery
3647,Diversey,41.9402976,-87.6381171,XSport Fitness,41.9375127,-87.6446607,Gym / Fitness Center
3648,Diversey,41.9402976,-87.6381171,Trader Joe's,41.9326785909113,-87.64625166212318,Grocery Store
3649,Diversey,41.9402976,-87.6381171,La Creperie,41.93402604827119,-87.64557008778252,French Restaurant
3650,Diversey,41.9402976,-87.6381171,Starbucks,41.93280416166266,-87.64499829968938,Coffee Shop
3651,Diversey,41.9402976,-87.6381171,Kitchen 17,41.93915623405347,-87.64487071100491,Vegetarian / Vegan Restaurant
3652,Diversey,41.9402976,-87.6381171,Khyber Pass,41.938289051069425,-87.6492813295678,Indian Restaurant
3653,Diversey,41.9402976,-87.6381171,Landmark Century Centre Cinema,41.93341630734196,-87.64577266974479,Indie Movie Theater
3654,Diversey,41.9402976,-87.6381171,Stan's Donuts & Coffee,41.93292890543402,-87.64504488878092,Donut Shop
3655,Diversey,41.9402976,-87.6381171,Starbucks,41.93704452959064,-87.64435193344431,Coffee Shop
3656,Diversey,41.9402976,-87.6381171,Wang's,41.94254405594007,-87.6445089233947,Cocktail Bar
3657,Diversey,41.9402976,-87.6381171,Diversey Harbor Park,41.93387380887034,-87.63579440585801,Park
3658,Diversey,41.9402976,-87.6381171,Cram Fashion,41.94274758471724,-87.64455262388425,Boutique
3659,Diversey,41.9402976,-87.6381171,Aveda Institute,41.93335247951116,-87.64547922699205,Trade School
3660,Diversey,41.9402976,-87.6381171,Red Pig Asian Kitchen,41.93586781515765,-87.64436388529774,Asian Restaurant
3661,Diversey,41.9402976,-87.6381171,Turkitch - Turkish Kitchen,41.932692,-87.643392,Bakery
3662,Diversey,41.9402976,-87.6381171,Chipotle Mexican Grill,41.93303499501625,-87.64420581377357,Mexican Restaurant
3663,Diversey,41.9402976,-87.6381171,Blue Havana,41.93996709478606,-87.65150813457747,Smoke Shop
3664,Diversey,41.9402976,-87.6381171,Chicago Comics,41.941033414671686,-87.65173266006956,Comic Shop
3665,Diversey,41.9402976,-87.6381171,Sumo Sushi & Hibachi Grill,41.93598098458869,-87.64438879471369,Sushi Restaurant
3666,Diversey,41.9402976,-87.6381171,Timeline Theatre Co.,41.93600512892558,-87.64507581655805,Theater
3667,Diversey,41.9402976,-87.6381171,Fitness Formula Club (FFC),41.941090599829515,-87.64931277427242,Gym
3668,Diversey,41.9402976,-87.6381171,Next Door,41.93252180656479,-87.64585118997411,Coworking Space
3669,Diversey,41.9402976,-87.6381171,Krung Thep Thai Cuisine,41.94018612642063,-87.64919559479632,Thai Restaurant
3670,Diversey,41.9402976,-87.6381171,Half Shell,41.932835184287356,-87.64654280172348,Seafood Restaurant
3671,Diversey,41.9402976,-87.6381171,Nando's,41.932837809051634,-87.64634315669313,Portuguese Restaurant
3672,Diversey,41.9402976,-87.6381171,Yummy Yummy,41.935021523893404,-87.64427467021844,Chinese Restaurant
3673,Diversey,41.9402976,-87.6381171,Rollapalooza,41.94315444384522,-87.64942049838366,Sushi Restaurant
3674,Diversey,41.9402976,-87.6381171,Mia Francesca,41.94209475744125,-87.65239219169881,Italian Restaurant
3675,Diversey,41.9402976,-87.6381171,Troy Mediterranean Grill,41.935255063098815,-87.64429325403228,Mediterranean Restaurant
3676,Diversey,41.9402976,-87.6381171,El Mariachi,41.94381850443794,-87.64515894596417,Mexican Restaurant
3677,Diversey,41.9402976,-87.6381171,Del Seoul,41.92949482907576,-87.64288253844796,Korean Restaurant
3678,Diversey,41.9402976,-87.6381171,Waterfront Lakeview,41.95007435149174,-87.63923504984703,Beach
3679,Fullerton  Ⓣ,41.9402976,-87.6381171,Sushi+ Rotary Sushi Bar,41.94067888990984,-87.64431160760954,Sushi Restaurant
3680,Fullerton  Ⓣ,41.9402976,-87.6381171,Unabridged Books,41.94158754418788,-87.64438632972113,Bookstore
3681,Fullerton  Ⓣ,41.9402976,-87.6381171,Lakeview Athletic Club,41.94047,-87.64482,Gym
3682,Fullerton  Ⓣ,41.9402976,-87.6381171,Intelligentsia Coffee,41.93822555670059,-87.64438104903724,Coffee Shop
3683,Fullerton  Ⓣ,41.9402976,-87.6381171,Stan's Donuts & Coffee,41.94195471233391,-87.64454162300413,Donut Shop
3684,Fullerton  Ⓣ,41.9402976,-87.6381171,Mariano's Fresh Market,41.937334907780745,-87.64477640390396,Grocery Store
3685,Fullerton  Ⓣ,41.9402976,-87.6381171,DryHop Brewers,41.93923511440469,-87.64439071042018,Brewery
3686,Fullerton  Ⓣ,41.9402976,-87.6381171,UFC Gym,41.94055088278114,-87.64434964113343,Martial Arts Dojo
3687,Fullerton  Ⓣ,41.9402976,-87.6381171,Flub A Dub Chub's,41.937164566922874,-87.64431437141005,Burger Joint
3688,Fullerton  Ⓣ,41.9402976,-87.6381171,Crisp,41.936055401953176,-87.64429200044476,Fried Chicken Joint
3689,Fullerton  Ⓣ,41.9402976,-87.6381171,Brazilian Bowl Grill,41.94021130165491,-87.64436651023858,Brazilian Restaurant
3690,Fullerton  Ⓣ,41.9402976,-87.6381171,Wilde Bar & Restaurant,41.93865128685577,-87.64437044102527,Pub
3691,Fullerton  Ⓣ,41.9402976,-87.6381171,City Press Juice & Bottle,41.93583624690706,-87.64424871999523,Juice Bar
3692,Fullerton  Ⓣ,41.9402976,-87.6381171,Maison Marcel,41.93820396172287,-87.6444201149588,Bakery
3693,Fullerton  Ⓣ,41.9402976,-87.6381171,The Coffee & Tea Exchange,41.942366411472946,-87.64444251453556,Gourmet Shop
3694,Fullerton  Ⓣ,41.9402976,-87.6381171,Ann Sather,41.94381810000001,-87.6448901,Scandinavian Restaurant
3695,Fullerton  Ⓣ,41.9402976,-87.6381171,Graham Cracker Comics,41.939540243718916,-87.64442750000333,Comic Shop
3696,Fullerton  Ⓣ,41.9402976,-87.6381171,Chipotle Mexican Grill,41.939922888732994,-87.64426922086676,Mexican Restaurant
3697,Fullerton  Ⓣ,41.9402976,-87.6381171,Inkling,41.93540370490341,-87.64424058941853,Gift Shop
3698,Fullerton  Ⓣ,41.9402976,-87.6381171,Bar Pastoral,41.93630284892738,-87.6442607610546,Wine Bar
3699,Fullerton  Ⓣ,41.9402976,-87.6381171,Salad House,41.9398575,-87.64464570000001,Salad Place
3700,Fullerton  Ⓣ,41.9402976,-87.6381171,Esencia Urban Kitchen,41.94325723817497,-87.64468461664491,Mexican Restaurant
3701,Fullerton  Ⓣ,41.9402976,-87.6381171,Pastoral,41.93620920389027,-87.644288357881,Cheese Shop
3702,Fullerton  Ⓣ,41.9402976,-87.6381171,The Bagel,41.937871066307274,-87.64418206396056,Bagel Shop
3703,Fullerton  Ⓣ,41.9402976,-87.6381171,Banh Mi & Co,41.93884930032683,-87.64433804973427,Vietnamese Restaurant
3704,Fullerton  Ⓣ,41.9402976,-87.6381171,Soupbox,41.93617170894166,-87.6443000592712,Soup Place
3705,Fullerton  Ⓣ,41.9402976,-87.6381171,Go Grocer,41.93554542647526,-87.6396291321173,Grocery Store
3706,Fullerton  Ⓣ,41.9402976,-87.6381171,Glaze Teriyaki,41.93804973932114,-87.64435696059469,Japanese Restaurant
3707,Fullerton  Ⓣ,41.9402976,-87.6381171,Foursided Card + Gift,41.93633143829924,-87.64780746314166,Gift Shop
3708,Fullerton  Ⓣ,41.9402976,-87.6381171,Cafe L'Appetito,41.942687762520954,-87.64456567940438,Deli / Bodega
3709,Fullerton  Ⓣ,41.9402976,-87.6381171,Ceres' Table,41.93841384562982,-87.64439752918332,Italian Restaurant
3710,Fullerton  Ⓣ,41.9402976,-87.6381171,Stella's Diner,41.937858317961016,-87.64447130404226,Diner
3711,Fullerton  Ⓣ,41.9402976,-87.6381171,Binny's Beverage Depot,41.9368275488711,-87.64858009342863,Liquor Store
3712,Fullerton  Ⓣ,41.9402976,-87.6381171,Briar Street Theatre,41.93895880504319,-87.64904957995446,Theater
3713,Fullerton  Ⓣ,41.9402976,-87.6381171,Chilam Balam,41.93726487881191,-87.64424973371206,Tapas Restaurant
3714,Fullerton  Ⓣ,41.9402976,-87.6381171,Sidetrack,41.94324059532105,-87.64912723378356,Gay Bar
3715,Fullerton  Ⓣ,41.9402976,-87.6381171,Laugh Factory,41.939775638863686,-87.6441249055716,Comedy Club
3716,Fullerton  Ⓣ,41.9402976,-87.6381171,Jersey Mike's Subs,41.939245,-87.644514,Sandwich Place
3717,Fullerton  Ⓣ,41.9402976,-87.6381171,5411 Empanadas,41.9340677677381,-87.64595931834965,Argentinian Restaurant
3718,Fullerton  Ⓣ,41.9402976,-87.6381171,The Crepe Shop,41.935803404037614,-87.64435924050144,Creperie
3719,Fullerton  Ⓣ,41.9402976,-87.6381171,Wakamono,41.942447756504954,-87.64450447304807,Sushi Restaurant
3720,Fullerton  Ⓣ,41.9402976,-87.6381171,Mfk.,41.93289758768011,-87.64067076240622,Seafood Restaurant
3721,Fullerton  Ⓣ,41.9402976,-87.6381171,Renaldi's Pizza,41.93366775397627,-87.6445560532569,Pizza Place
3722,Fullerton  Ⓣ,41.9402976,-87.6381171,Yoshi's Cafe,41.94169355603553,-87.6492418251221,Japanese Restaurant
3723,Fullerton  Ⓣ,41.9402976,-87.6381171,Chicago Diner,41.94380715192381,-87.64929330584161,Vegetarian / Vegan Restaurant
3724,Fullerton  Ⓣ,41.9402976,-87.6381171,Gundis Kurdish Kitchen,41.93514166752959,-87.64670277123118,Middle Eastern Restaurant
3725,Fullerton  Ⓣ,41.9402976,-87.6381171,Lakeview Eyebrow Threading,41.93997017610846,-87.64884991896766,Spa
3726,Fullerton  Ⓣ,41.9402976,-87.6381171,Vanille Patisserie,41.9412885038503,-87.64435846756929,Bakery
3727,Fullerton  Ⓣ,41.9402976,-87.6381171,XSport Fitness,41.9375127,-87.6446607,Gym / Fitness Center
3728,Fullerton  Ⓣ,41.9402976,-87.6381171,Trader Joe's,41.9326785909113,-87.64625166212318,Grocery Store
3729,Fullerton  Ⓣ,41.9402976,-87.6381171,La Creperie,41.93402604827119,-87.64557008778252,French Restaurant
3730,Fullerton  Ⓣ,41.9402976,-87.6381171,Starbucks,41.93280416166266,-87.64499829968938,Coffee Shop
3731,Fullerton  Ⓣ,41.9402976,-87.6381171,Kitchen 17,41.93915623405347,-87.64487071100491,Vegetarian / Vegan Restaurant
3732,Fullerton  Ⓣ,41.9402976,-87.6381171,Khyber Pass,41.938289051069425,-87.6492813295678,Indian Restaurant
3733,Fullerton  Ⓣ,41.9402976,-87.6381171,Landmark Century Centre Cinema,41.93341630734196,-87.64577266974479,Indie Movie Theater
3734,Fullerton  Ⓣ,41.9402976,-87.6381171,Stan's Donuts & Coffee,41.93292890543402,-87.64504488878092,Donut Shop
3735,Fullerton  Ⓣ,41.9402976,-87.6381171,Starbucks,41.93704452959064,-87.64435193344431,Coffee Shop
3736,Fullerton  Ⓣ,41.9402976,-87.6381171,Wang's,41.94254405594007,-87.6445089233947,Cocktail Bar
3737,Fullerton  Ⓣ,41.9402976,-87.6381171,Diversey Harbor Park,41.93387380887034,-87.63579440585801,Park
3738,Fullerton  Ⓣ,41.9402976,-87.6381171,Cram Fashion,41.94274758471724,-87.64455262388425,Boutique
3739,Fullerton  Ⓣ,41.9402976,-87.6381171,Aveda Institute,41.93335247951116,-87.64547922699205,Trade School
3740,Fullerton  Ⓣ,41.9402976,-87.6381171,Red Pig Asian Kitchen,41.93586781515765,-87.64436388529774,Asian Restaurant
3741,Fullerton  Ⓣ,41.9402976,-87.6381171,Turkitch - Turkish Kitchen,41.932692,-87.643392,Bakery
3742,Fullerton  Ⓣ,41.9402976,-87.6381171,Chipotle Mexican Grill,41.93303499501625,-87.64420581377357,Mexican Restaurant
3743,Fullerton  Ⓣ,41.9402976,-87.6381171,Blue Havana,41.93996709478606,-87.65150813457747,Smoke Shop
3744,Fullerton  Ⓣ,41.9402976,-87.6381171,Chicago Comics,41.941033414671686,-87.65173266006956,Comic Shop
3745,Fullerton  Ⓣ,41.9402976,-87.6381171,Sumo Sushi & Hibachi Grill,41.93598098458869,-87.64438879471369,Sushi Restaurant
3746,Fullerton  Ⓣ,41.9402976,-87.6381171,Timeline Theatre Co.,41.93600512892558,-87.64507581655805,Theater
3747,Fullerton  Ⓣ,41.9402976,-87.6381171,Fitness Formula Club (FFC),41.941090599829515,-87.64931277427242,Gym
3748,Fullerton  Ⓣ,41.9402976,-87.6381171,Next Door,41.93252180656479,-87.64585118997411,Coworking Space
3749,Fullerton  Ⓣ,41.9402976,-87.6381171,Krung Thep Thai Cuisine,41.94018612642063,-87.64919559479632,Thai Restaurant
3750,Fullerton  Ⓣ,41.9402976,-87.6381171,Half Shell,41.932835184287356,-87.64654280172348,Seafood Restaurant
3751,Fullerton  Ⓣ,41.9402976,-87.6381171,Nando's,41.932837809051634,-87.64634315669313,Portuguese Restaurant
3752,Fullerton  Ⓣ,41.9402976,-87.6381171,Yummy Yummy,41.935021523893404,-87.64427467021844,Chinese Restaurant
3753,Fullerton  Ⓣ,41.9402976,-87.6381171,Rollapalooza,41.94315444384522,-87.64942049838366,Sushi Restaurant
3754,Fullerton  Ⓣ,41.9402976,-87.6381171,Mia Francesca,41.94209475744125,-87.65239219169881,Italian Restaurant
3755,Fullerton  Ⓣ,41.9402976,-87.6381171,Troy Mediterranean Grill,41.935255063098815,-87.64429325403228,Mediterranean Restaurant
3756,Fullerton  Ⓣ,41.9402976,-87.6381171,El Mariachi,41.94381850443794,-87.64515894596417,Mexican Restaurant
3757,Fullerton  Ⓣ,41.9402976,-87.6381171,Del Seoul,41.92949482907576,-87.64288253844796,Korean Restaurant
3758,Fullerton  Ⓣ,41.9402976,-87.6381171,Waterfront Lakeview,41.95007435149174,-87.63923504984703,Beach
3759,Armitage,41.9402976,-87.6381171,Sushi+ Rotary Sushi Bar,41.94067888990984,-87.64431160760954,Sushi Restaurant
3760,Armitage,41.9402976,-87.6381171,Unabridged Books,41.94158754418788,-87.64438632972113,Bookstore
3761,Armitage,41.9402976,-87.6381171,Lakeview Athletic Club,41.94047,-87.64482,Gym
3762,Armitage,41.9402976,-87.6381171,Intelligentsia Coffee,41.93822555670059,-87.64438104903724,Coffee Shop
3763,Armitage,41.9402976,-87.6381171,Stan's Donuts & Coffee,41.94195471233391,-87.64454162300413,Donut Shop
3764,Armitage,41.9402976,-87.6381171,Mariano's Fresh Market,41.937334907780745,-87.64477640390396,Grocery Store
3765,Armitage,41.9402976,-87.6381171,DryHop Brewers,41.93923511440469,-87.64439071042018,Brewery
3766,Armitage,41.9402976,-87.6381171,UFC Gym,41.94055088278114,-87.64434964113343,Martial Arts Dojo
3767,Armitage,41.9402976,-87.6381171,Flub A Dub Chub's,41.937164566922874,-87.64431437141005,Burger Joint
3768,Armitage,41.9402976,-87.6381171,Crisp,41.936055401953176,-87.64429200044476,Fried Chicken Joint
3769,Armitage,41.9402976,-87.6381171,Brazilian Bowl Grill,41.94021130165491,-87.64436651023858,Brazilian Restaurant
3770,Armitage,41.9402976,-87.6381171,Wilde Bar & Restaurant,41.93865128685577,-87.64437044102527,Pub
3771,Armitage,41.9402976,-87.6381171,City Press Juice & Bottle,41.93583624690706,-87.64424871999523,Juice Bar
3772,Armitage,41.9402976,-87.6381171,Maison Marcel,41.93820396172287,-87.6444201149588,Bakery
3773,Armitage,41.9402976,-87.6381171,The Coffee & Tea Exchange,41.942366411472946,-87.64444251453556,Gourmet Shop
3774,Armitage,41.9402976,-87.6381171,Ann Sather,41.94381810000001,-87.6448901,Scandinavian Restaurant
3775,Armitage,41.9402976,-87.6381171,Graham Cracker Comics,41.939540243718916,-87.64442750000333,Comic Shop
3776,Armitage,41.9402976,-87.6381171,Chipotle Mexican Grill,41.939922888732994,-87.64426922086676,Mexican Restaurant
3777,Armitage,41.9402976,-87.6381171,Inkling,41.93540370490341,-87.64424058941853,Gift Shop
3778,Armitage,41.9402976,-87.6381171,Bar Pastoral,41.93630284892738,-87.6442607610546,Wine Bar
3779,Armitage,41.9402976,-87.6381171,Salad House,41.9398575,-87.64464570000001,Salad Place
